ProductionID,ProductID,MachineID,MachineType,ProductionShift,ProductionSpeed_UPH,ProductionTime
1295,15,M02420,Type_25,Night,89.8,2024-02-17 15:45:13
1296,12,M09127,Type_01,Morning,80.0,2024-02-17 17:01:38
1297,4,M03043,Type_01,Morning,140.7,2024-02-17 17:13:36
1298,6,M04498,Type_13,Morning,138.3,2024-02-17 17:52:48
1299,6,M01467,Type_16,Afternoon,80.0,2024-02-17 18:39:43
1300,15,M03562,Type_12,Afternoon,100.8,2024-02-17 20:07:59
1301,3,M00615,Type_24,Morning,143.3,2024-02-17 20:16:17
1302,2,M05393,Type_19,Night,100.5,2024-02-17 20:34:59
1303,5,M07694,Type_03,Morning,100.2,2024-02-17 20:52:13
1304,8,M09375,Type_08,Afternoon,104.3,2024-02-17 22:13:43
1305,19,M03224,Type_08,Afternoon,87.6,2024-02-17 22:25:47
1306,21,M07139,Type_08,Night,80.0,2024-02-17 23:10:45
1307,16,M02668,Type_24,Afternoon,131.1,2024-02-18 01:46:08
1308,19,M07981,Type_23,Night,80.0,2024-02-18 01:55:45
1309,23,M00131,Type_09,Morning,114.9,2024-02-18 01:57:15
1310,16,M02984,Type_21,Night,127.7,2024-02-18 03:08:01
1311,6,M04279,Type_05,Morning,81.0,2024-02-18 03:09:42
1312,22,M07127,Type_14,Night,91.5,2024-02-18 04:13:27
1313,1,M08231,Type_11,Afternoon,134.3,2024-02-18 06:03:45
1314,18,M07695,Type_23,Night,120.7,2024-02-18 07:12:38
1315,22,M06641,Type_09,Afternoon,97.7,2024-02-18 07:49:35
1316,8,M05469,Type_17,Afternoon,134.0,2024-02-18 07:57:43
1317,5,M00921,Type_19,Afternoon,134.1,2024-02-18 08:20:06
1318,12,M07565,Type_25,Afternoon,115.4,2024-02-18 08:54:23
1319,18,M08685,Type_05,Morning,92.0,2024-02-18 10:09:40
1320,5,M09324,Type_07,Morning,101.7,2024-02-18 10:16:32
1321,25,M08503,Type_16,Morning,115.7,2024-02-18 13:06:03
1322,22,M08931,Type_12,Morning,106.2,2024-02-18 14:08:20
1323,13,M03242,Type_12,Night,128.8,2024-02-18 14:33:51
1324,21,M00546,Type_21,Morning,80.0,2024-02-18 15:43:49
1325,22,M04347,Type_22,Night,80.1,2024-02-18 15:51:59
1326,12,M09997,Type_04,Morning,113.6,2024-02-18 15:53:15
1327,16,M03811,Type_03,Morning,100.2,2024-02-18 17:22:57
1328,14,M07207,Type_12,Night,97.5,2024-02-18 17:33:58
1329,11,M09006,Type_01,Afternoon,80.0,2024-02-18 17:51:15
1330,9,M02033,Type_11,Afternoon,110.4,2024-02-18 18:16:39
1331,23,M08437,Type_17,Afternoon,108.9,2024-02-18 18:26:39
1332,10,M00272,Type_25,Afternoon,123.1,2024-02-18 20:17:24
1333,16,M03512,Type_11,Morning,111.4,2024-02-18 21:41:29
1334,19,M01772,Type_11,Night,107.3,2024-02-18 22:04:53
1335,10,M09455,Type_19,Night,133.5,2024-02-18 22:17:30
1336,21,M04362,Type_01,Afternoon,83.8,2024-02-18 22:26:27
1337,4,M07070,Type_24,Morning,120.7,2024-02-18 22:27:34
1338,21,M00921,Type_19,Afternoon,80.0,2024-02-18 23:38:09
1339,8,M08191,Type_02,Morning,93.2,2024-02-19 01:08:18
1340,11,M03431,Type_24,Morning,85.7,2024-02-19 01:56:04
1341,6,M04436,Type_08,Morning,125.6,2024-02-19 02:30:12
1342,4,M03761,Type_12,Afternoon,108.7,2024-02-19 02:54:33
1343,21,M02051,Type_12,Night,109.7,2024-02-19 03:35:23
1344,23,M01166,Type_11,Afternoon,87.9,2024-02-19 04:30:13
1345,24,M08568,Type_15,Afternoon,104.0,2024-02-19 05:40:31
1346,5,M02034,Type_25,Afternoon,94.7,2024-02-19 07:03:18
1347,18,M06468,Type_03,Morning,117.7,2024-02-19 07:40:24
1348,22,M00146,Type_09,Morning,90.2,2024-02-19 08:32:31
1349,25,M04389,Type_16,Night,136.6,2024-02-19 10:00:19
1350,3,M07833,Type_16,Morning,80.0,2024-02-19 10:25:14
1351,7,M08624,Type_13,Night,93.9,2024-02-19 11:59:19
1352,24,M08897,Type_21,Afternoon,143.5,2024-02-19 12:57:22
1353,22,M08174,Type_11,Afternoon,101.3,2024-02-19 13:48:24
1354,12,M02633,Type_24,Afternoon,83.7,2024-02-19 14:33:38
1355,3,M04495,Type_07,Afternoon,114.4,2024-02-19 15:54:05
1356,17,M08057,Type_16,Night,100.5,2024-02-19 16:37:08
1357,3,M07512,Type_21,Night,93.3,2024-02-19 17:14:11
1358,11,M09156,Type_19,Afternoon,88.1,2024-02-19 18:08:37
1359,6,M01829,Type_20,Morning,160.0,2024-02-19 18:32:01
1360,11,M09131,Type_14,Afternoon,105.0,2024-02-19 18:34:41
1361,4,M04806,Type_07,Night,80.0,2024-02-19 19:43:07
1362,17,M00807,Type_22,Morning,139.9,2024-02-19 20:31:58
1363,22,M09656,Type_08,Afternoon,122.2,2024-02-19 20:47:50
1364,1,M07487,Type_25,Afternoon,94.7,2024-02-19 21:26:57
1365,12,M08203,Type_03,Afternoon,91.3,2024-02-19 23:34:12
1366,24,M01869,Type_21,Morning,123.5,2024-02-20 02:09:50
1367,3,M07879,Type_15,Afternoon,105.1,2024-02-20 02:17:52
1368,16,M05691,Type_12,Night,80.0,2024-02-20 02:40:23
1369,3,M07828,Type_06,Morning,145.7,2024-02-20 03:06:42
1370,14,M05430,Type_24,Morning,101.3,2024-02-20 03:20:06
1371,17,M09077,Type_02,Night,139.9,2024-02-20 03:52:58
1372,19,M03565,Type_01,Morning,135.6,2024-02-20 05:23:54
1373,7,M01390,Type_18,Night,90.0,2024-02-20 05:38:03
1374,24,M07275,Type_18,Afternoon,130.7,2024-02-20 06:59:23
1375,11,M00825,Type_19,Morning,97.0,2024-02-20 07:27:34
1376,16,M02266,Type_03,Night,80.0,2024-02-20 07:34:55
1377,24,M00937,Type_07,Afternoon,101.5,2024-02-20 08:36:17
1378,19,M06403,Type_08,Afternoon,118.0,2024-02-20 08:51:41
1379,5,M03846,Type_17,Morning,100.7,2024-02-20 08:54:52
1380,1,M01797,Type_13,Afternoon,103.9,2024-02-20 10:33:10
1381,25,M08246,Type_22,Morning,132.9,2024-02-20 12:01:25
1382,24,M07215,Type_13,Morning,112.1,2024-02-20 12:09:19
1383,10,M00727,Type_25,Night,93.1,2024-02-20 14:18:00
1384,18,M02737,Type_18,Morning,124.0,2024-02-20 15:03:46
1385,10,M01914,Type_13,Afternoon,114.0,2024-02-20 15:28:44
1386,1,M09789,Type_20,Morning,80.0,2024-02-20 15:53:33
1387,13,M07658,Type_18,Night,118.6,2024-02-20 16:10:41
1388,4,M02467,Type_20,Morning,117.8,2024-02-20 16:18:15
1389,25,M09042,Type_17,Night,110.4,2024-02-20 17:06:09
1390,12,M07313,Type_11,Afternoon,127.8,2024-02-20 17:53:42
1391,24,M08195,Type_14,Morning,96.6,2024-02-20 18:10:45
1392,16,M07907,Type_03,Morning,116.7,2024-02-20 19:52:12
1393,19,M04877,Type_06,Morning,80.0,2024-02-20 20:19:30
1394,12,M07288,Type_12,Afternoon,118.1,2024-02-20 20:36:23
1395,6,M00893,Type_19,Morning,149.1,2024-02-20 20:53:03
1396,16,M04676,Type_17,Night,90.1,2024-02-20 21:31:24
1397,12,M01934,Type_13,Afternoon,94.8,2024-02-20 22:53:02
1398,25,M01381,Type_11,Morning,95.8,2024-02-20 23:01:13
1399,24,M01291,Type_20,Afternoon,112.6,2024-02-21 00:13:04
1400,10,M01641,Type_19,Afternoon,88.7,2024-02-21 01:41:07
1401,5,M07491,Type_22,Morning,118.4,2024-02-21 02:09:30
1402,25,M09180,Type_23,Morning,126.9,2024-02-21 02:09:49
1403,25,M01219,Type_15,Morning,120.7,2024-02-21 03:10:58
1404,19,M05017,Type_21,Afternoon,80.0,2024-02-21 03:53:49
1405,12,M06882,Type_20,Afternoon,129.9,2024-02-21 04:55:23
1406,8,M09548,Type_17,Afternoon,128.7,2024-02-21 05:55:52
1407,4,M09753,Type_11,Night,126.6,2024-02-21 09:22:12
1408,7,M09611,Type_04,Night,117.5,2024-02-21 09:59:02
1409,24,M00955,Type_18,Afternoon,114.4,2024-02-21 11:18:40
1410,23,M09176,Type_17,Night,130.6,2024-02-21 12:12:23
1411,5,M07292,Type_12,Morning,148.5,2024-02-21 12:37:56
1412,11,M00975,Type_04,Morning,90.9,2024-02-21 13:37:21
1413,17,M04134,Type_11,Morning,131.6,2024-02-21 14:11:54
1414,24,M05371,Type_20,Morning,108.3,2024-02-21 14:17:36
1415,21,M03973,Type_17,Afternoon,107.4,2024-02-21 14:25:30
1416,3,M05296,Type_12,Night,80.0,2024-02-21 17:39:41
1417,2,M09106,Type_13,Morning,104.3,2024-02-21 17:41:17
1418,19,M08229,Type_25,Morning,90.1,2024-02-21 17:47:10
1419,25,M09904,Type_17,Afternoon,100.7,2024-02-21 18:42:37
1420,2,M03021,Type_12,Night,88.0,2024-02-21 19:09:02
1421,14,M08988,Type_21,Morning,101.0,2024-02-21 19:41:05
1422,1,M04037,Type_21,Afternoon,101.9,2024-02-21 19:51:23
1423,16,M05069,Type_15,Morning,111.9,2024-02-21 20:48:45
1424,15,M05234,Type_17,Morning,80.0,2024-02-21 20:53:45
1425,18,M09517,Type_15,Night,81.1,2024-02-21 22:12:49
1426,2,M00318,Type_08,Night,117.2,2024-02-22 02:25:04
1427,11,M02397,Type_04,Morning,94.1,2024-02-22 03:02:40
1428,21,M02163,Type_11,Night,131.5,2024-02-22 03:17:07
1429,17,M02746,Type_25,Afternoon,114.5,2024-02-22 03:43:43
1430,13,M01592,Type_16,Night,122.1,2024-02-22 03:51:10
1431,12,M06184,Type_14,Afternoon,138.2,2024-02-22 04:24:11
1432,24,M03931,Type_03,Afternoon,103.8,2024-02-22 04:33:12
1433,2,M01313,Type_11,Afternoon,98.5,2024-02-22 05:58:36
1434,22,M09478,Type_25,Afternoon,127.4,2024-02-22 07:14:33
1435,21,M04312,Type_16,Morning,120.2,2024-02-22 07:34:32
1436,18,M07315,Type_20,Morning,106.3,2024-02-22 07:50:39
1437,10,M02384,Type_12,Morning,137.8,2024-02-22 08:02:51
1438,12,M03240,Type_13,Afternoon,105.8,2024-02-22 08:25:21
1439,17,M02140,Type_14,Morning,110.7,2024-02-22 12:03:06
1440,22,M01705,Type_01,Afternoon,110.4,2024-02-22 12:11:58
1441,14,M06925,Type_23,Night,91.3,2024-02-22 12:40:41
1442,22,M00363,Type_14,Morning,111.6,2024-02-22 13:52:37
1443,19,M02605,Type_10,Afternoon,137.9,2024-02-22 17:05:42
1444,13,M09909,Type_22,Afternoon,118.9,2024-02-22 19:37:19
1445,24,M04287,Type_19,Night,110.6,2024-02-22 22:05:56
1446,25,M03739,Type_23,Morning,106.8,2024-02-22 22:34:29
1447,3,M02470,Type_20,Afternoon,116.6,2024-02-22 22:54:23
1448,25,M04796,Type_24,Night,125.0,2024-02-22 23:08:41
1449,8,M06151,Type_25,Night,122.2,2024-02-22 23:22:05
1450,5,M00557,Type_18,Afternoon,103.4,2024-02-22 23:34:16
1451,22,M09018,Type_06,Afternoon,116.5,2024-02-23 03:03:51
1452,12,M02809,Type_06,Afternoon,119.6,2024-02-23 03:08:44
1453,1,M05151,Type_24,Night,89.9,2024-02-23 03:19:49
1454,21,M07562,Type_11,Afternoon,113.4,2024-02-23 04:22:08
1455,16,M02720,Type_24,Morning,80.0,2024-02-23 04:26:24
1456,12,M06507,Type_08,Night,119.7,2024-02-23 04:27:28
1457,23,M03742,Type_14,Afternoon,123.2,2024-02-23 05:17:04
1458,17,M09767,Type_18,Afternoon,125.0,2024-02-23 06:09:14
1459,9,M03999,Type_10,Morning,102.1,2024-02-23 06:25:34
1460,13,M02404,Type_16,Afternoon,116.2,2024-02-23 06:28:58
1461,23,M08781,Type_21,Morning,138.5,2024-02-23 07:29:30
1462,4,M09740,Type_04,Afternoon,138.3,2024-02-23 08:05:50
1463,4,M00295,Type_18,Morning,109.4,2024-02-23 08:12:20
1464,15,M05344,Type_08,Afternoon,112.8,2024-02-23 08:25:46
1465,10,M09883,Type_13,Night,132.2,2024-02-23 09:02:24
1466,23,M01137,Type_25,Morning,80.0,2024-02-23 13:28:21
1467,6,M02065,Type_05,Night,103.5,2024-02-23 15:10:03
1468,3,M07010,Type_11,Afternoon,136.7,2024-02-23 15:35:18
1469,25,M04544,Type_01,Night,129.5,2024-02-23 16:52:08
1470,15,M01008,Type_09,Night,117.4,2024-02-23 16:58:54
1471,6,M05446,Type_13,Afternoon,80.0,2024-02-23 19:14:10
1472,11,M05353,Type_15,Afternoon,109.0,2024-02-23 20:23:15
1473,2,M09440,Type_18,Night,98.2,2024-02-23 20:42:13
1474,2,M01436,Type_16,Afternoon,116.6,2024-02-23 21:36:18
1475,1,M00572,Type_23,Morning,93.8,2024-02-23 21:38:49
1476,11,M02383,Type_05,Afternoon,89.5,2024-02-24 00:09:46
1477,5,M09438,Type_03,Night,80.0,2024-02-24 04:17:03
1478,6,M05085,Type_07,Night,134.4,2024-02-24 04:58:56
1479,3,M00278,Type_23,Night,102.0,2024-02-24 06:15:59
1480,20,M07060,Type_04,Afternoon,113.1,2024-02-24 07:59:45
1481,5,M01888,Type_11,Night,110.0,2024-02-24 08:22:21
1482,20,M01266,Type_19,Morning,88.7,2024-02-24 08:33:04
1483,9,M07492,Type_08,Afternoon,84.8,2024-02-24 08:58:59
1484,19,M01041,Type_15,Morning,89.9,2024-02-24 10:10:26
1485,5,M09110,Type_22,Morning,95.5,2024-02-24 10:51:51
1486,23,M08074,Type_02,Morning,117.3,2024-02-24 10:56:51
1487,12,M09078,Type_20,Morning,94.1,2024-02-24 13:07:55
1488,12,M02753,Type_24,Afternoon,144.9,2024-02-24 13:55:28
1489,16,M08214,Type_24,Morning,130.5,2024-02-24 14:12:43
1490,7,M04570,Type_14,Afternoon,126.2,2024-02-24 14:54:02
1491,14,M06354,Type_24,Morning,107.6,2024-02-24 15:32:03
1492,22,M02354,Type_06,Morning,140.3,2024-02-24 18:48:34
1493,9,M07438,Type_25,Morning,105.6,2024-02-24 19:09:31
1494,15,M04800,Type_22,Morning,109.4,2024-02-24 19:20:06
1495,23,M00687,Type_10,Afternoon,113.4,2024-02-24 19:22:06
1496,11,M08477,Type_01,Afternoon,124.0,2024-02-24 20:28:06
1497,4,M04812,Type_01,Afternoon,122.7,2024-02-24 21:52:56
1498,11,M08955,Type_25,Afternoon,100.5,2024-02-24 22:13:45
1499,9,M05347,Type_13,Morning,99.3,2024-02-24 22:25:26
1500,6,M05044,Type_13,Night,122.8,2024-02-24 23:09:29
1501,17,M02429,Type_18,Afternoon,124.3,2024-02-24 23:16:34
1502,9,M05127,Type_03,Afternoon,102.1,2024-02-24 23:40:15
1503,23,M08221,Type_07,Morning,80.0,2024-02-24 23:58:04
1504,6,M09099,Type_10,Morning,105.9,2024-02-25 01:43:33
1505,6,M07814,Type_15,Morning,122.5,2024-02-25 02:06:15
1506,4,M09646,Type_10,Morning,146.1,2024-02-25 02:32:13
1507,20,M03357,Type_10,Afternoon,86.0,2024-02-25 03:14:30
1508,11,M08708,Type_20,Afternoon,101.5,2024-02-25 03:34:07
1509,3,M07267,Type_01,Afternoon,102.2,2024-02-25 04:50:01
1510,24,M06541,Type_24,Night,137.1,2024-02-25 05:05:56
1511,24,M00039,Type_17,Night,109.3,2024-02-25 05:56:33
1512,18,M03343,Type_16,Afternoon,91.9,2024-02-25 06:18:24
1513,16,M09079,Type_09,Night,121.2,2024-02-25 06:37:50
1514,21,M02845,Type_04,Morning,101.9,2024-02-25 10:34:59
1515,16,M01099,Type_22,Morning,85.5,2024-02-25 11:15:29
1516,25,M07028,Type_21,Morning,92.1,2024-02-25 12:43:38
1517,12,M01824,Type_22,Afternoon,144.7,2024-02-25 13:58:14
1518,14,M03156,Type_05,Night,117.7,2024-02-25 15:11:47
1519,9,M03094,Type_02,Morning,112.2,2024-02-25 15:50:55
1520,7,M05659,Type_13,Night,105.0,2024-02-25 17:20:57
1521,14,M03779,Type_08,Morning,115.8,2024-02-25 19:06:43
1522,20,M02897,Type_04,Night,115.6,2024-02-25 19:27:54
1523,20,M00989,Type_20,Morning,115.8,2024-02-25 19:50:08
1524,10,M04117,Type_23,Morning,112.3,2024-02-25 22:51:18
1525,11,M06447,Type_19,Afternoon,127.4,2024-02-25 23:12:08
1526,7,M04180,Type_22,Morning,110.5,2024-02-25 23:12:33
1527,19,M01683,Type_24,Morning,90.4,2024-02-25 23:53:13
1528,19,M05627,Type_12,Morning,97.8,2024-02-26 00:39:07
1529,21,M07425,Type_13,Night,80.0,2024-02-26 01:52:17
1530,11,M00934,Type_14,Afternoon,150.5,2024-02-26 03:06:44
1531,6,M03599,Type_24,Morning,127.3,2024-02-26 04:20:14
1532,8,M01981,Type_22,Afternoon,93.4,2024-02-26 06:18:03
1533,1,M03057,Type_16,Afternoon,104.4,2024-02-26 06:40:32
1534,23,M08985,Type_01,Morning,97.3,2024-02-26 06:44:49
1535,8,M00792,Type_07,Afternoon,140.9,2024-02-26 07:25:09
1536,5,M05391,Type_06,Morning,81.6,2024-02-26 08:06:30
1537,10,M06636,Type_19,Morning,112.3,2024-02-26 09:17:47
1538,2,M02256,Type_15,Afternoon,107.8,2024-02-26 09:49:05
1539,4,M03611,Type_20,Morning,126.5,2024-02-26 10:02:15
1540,22,M01608,Type_21,Afternoon,107.9,2024-02-26 11:40:30
1541,25,M05180,Type_12,Afternoon,80.0,2024-02-26 14:11:59
1542,2,M06574,Type_07,Morning,105.0,2024-02-26 14:24:26
1543,15,M00985,Type_05,Afternoon,90.6,2024-02-26 14:44:07
1544,20,M05777,Type_23,Morning,111.6,2024-02-26 14:50:31
1545,10,M03677,Type_14,Night,138.7,2024-02-26 16:03:18
1546,21,M03381,Type_12,Afternoon,80.0,2024-02-26 16:41:13
1547,24,M08712,Type_19,Night,94.0,2024-02-26 17:12:47
1548,24,M08783,Type_15,Afternoon,98.9,2024-02-26 17:23:01
1549,2,M01051,Type_15,Morning,102.4,2024-02-26 17:28:47
1550,6,M03634,Type_18,Afternoon,124.8,2024-02-26 18:00:06
1551,22,M06343,Type_07,Night,106.5,2024-02-26 18:15:56
1552,14,M00960,Type_25,Afternoon,118.3,2024-02-26 18:21:04
1553,5,M06060,Type_11,Night,97.5,2024-02-26 18:24:25
1554,24,M08885,Type_23,Night,114.6,2024-02-26 18:27:24
1555,2,M05656,Type_22,Morning,125.6,2024-02-26 20:58:47
1556,14,M04474,Type_06,Morning,95.4,2024-02-26 21:01:45
1557,13,M02947,Type_02,Afternoon,125.6,2024-02-26 21:16:13
1558,2,M07726,Type_16,Afternoon,111.0,2024-02-26 21:55:44
1559,23,M00527,Type_10,Night,130.9,2024-02-26 22:20:42
1560,9,M03225,Type_04,Night,106.0,2024-02-26 22:30:54
1561,3,M01876,Type_05,Morning,117.6,2024-02-27 03:34:15
1562,15,M01764,Type_13,Morning,109.2,2024-02-27 06:47:16
1563,23,M08713,Type_08,Night,108.1,2024-02-27 07:14:17
1564,3,M05798,Type_23,Morning,115.2,2024-02-27 08:05:46
1565,12,M09209,Type_14,Night,120.7,2024-02-27 10:40:05
1566,6,M07100,Type_19,Afternoon,85.0,2024-02-27 12:33:05
1567,19,M05110,Type_21,Afternoon,138.7,2024-02-27 14:15:40
1568,17,M06645,Type_11,Morning,80.0,2024-02-27 15:07:30
1569,6,M00117,Type_10,Afternoon,96.3,2024-02-27 16:19:30
1570,19,M02434,Type_01,Afternoon,108.1,2024-02-27 16:44:53
1571,17,M05464,Type_10,Afternoon,118.2,2024-02-27 16:58:45
1572,16,M00584,Type_22,Morning,141.5,2024-02-27 20:56:56
1573,21,M08587,Type_25,Afternoon,80.0,2024-02-27 21:37:18
1574,8,M03789,Type_13,Night,99.8,2024-02-27 21:42:19
1575,24,M04168,Type_03,Morning,80.0,2024-02-27 22:43:06
1576,24,M08466,Type_12,Morning,110.6,2024-02-27 23:41:54
1577,19,M01390,Type_18,Morning,115.4,2024-02-28 00:18:18
1578,8,M08358,Type_14,Afternoon,141.8,2024-02-28 00:39:17
1579,20,M09760,Type_11,Afternoon,112.4,2024-02-28 00:49:01
1580,15,M06155,Type_18,Afternoon,130.9,2024-02-28 02:06:25
1581,8,M05421,Type_08,Morning,121.7,2024-02-28 02:47:53
1582,3,M08921,Type_04,Morning,101.3,2024-02-28 05:51:51
1583,16,M02044,Type_11,Afternoon,81.8,2024-02-28 07:35:40
1584,3,M04198,Type_10,Afternoon,115.5,2024-02-28 11:14:59
1585,1,M03497,Type_01,Night,80.2,2024-02-28 13:39:15
1586,8,M00779,Type_09,Morning,135.9,2024-02-28 13:49:54
1587,24,M00214,Type_24,Afternoon,106.8,2024-02-28 13:52:01
1588,9,M03763,Type_08,Afternoon,133.9,2024-02-28 14:11:48
1589,22,M09769,Type_06,Afternoon,100.4,2024-02-28 14:57:19
1590,12,M06732,Type_14,Afternoon,115.4,2024-02-28 15:14:54
1591,18,M03118,Type_08,Afternoon,114.2,2024-02-28 15:28:46
1592,17,M05792,Type_09,Night,109.1,2024-02-28 17:10:31
1593,8,M08784,Type_14,Morning,101.3,2024-02-28 17:56:05
1594,20,M02721,Type_20,Morning,117.8,2024-02-28 20:05:42
1595,11,M08906,Type_07,Afternoon,91.5,2024-02-28 20:12:13
1596,7,M09128,Type_18,Afternoon,85.8,2024-02-28 22:40:38
1597,14,M06048,Type_11,Morning,134.9,2024-02-28 23:36:05
1598,10,M08033,Type_14,Morning,124.5,2024-02-28 23:58:35
1599,15,M00002,Type_16,Morning,111.3,2024-02-29 00:05:16
1600,12,M06369,Type_05,Night,143.3,2024-02-29 00:22:41
1601,20,M01950,Type_11,Morning,104.6,2024-02-29 00:25:36
1602,17,M06733,Type_13,Morning,136.5,2024-02-29 02:42:47
1603,8,M07834,Type_11,Morning,113.5,2024-02-29 02:58:39
1604,14,M00918,Type_17,Morning,89.5,2024-02-29 03:12:44
1605,25,M03175,Type_10,Morning,147.0,2024-02-29 03:17:59
1606,15,M07015,Type_21,Afternoon,129.8,2024-02-29 03:20:26
1607,25,M00090,Type_22,Morning,107.6,2024-02-29 03:39:03
1608,25,M01710,Type_17,Night,124.5,2024-02-29 04:55:08
1609,11,M03042,Type_16,Morning,101.9,2024-02-29 05:25:44
1610,12,M00106,Type_13,Afternoon,126.6,2024-02-29 06:11:27
1611,20,M09079,Type_09,Night,80.0,2024-02-29 07:05:17
1612,16,M08620,Type_07,Afternoon,89.6,2024-02-29 07:14:08
1613,25,M01896,Type_16,Afternoon,129.6,2024-02-29 07:53:51
1614,20,M06091,Type_12,Morning,105.0,2024-02-29 08:32:36
1615,18,M08509,Type_17,Morning,114.2,2024-02-29 08:39:53
1616,10,M06083,Type_11,Afternoon,83.1,2024-02-29 09:40:47
1617,19,M00635,Type_10,Night,147.0,2024-02-29 10:21:11
1618,18,M01926,Type_06,Afternoon,133.8,2024-02-29 10:54:16
1619,1,M02057,Type_04,Afternoon,106.0,2024-02-29 13:01:14
1620,22,M06918,Type_09,Afternoon,101.9,2024-02-29 15:19:35
1621,4,M03145,Type_17,Afternoon,130.6,2024-02-29 15:26:26
1622,23,M09632,Type_01,Morning,149.6,2024-02-29 15:36:26
1623,7,M00553,Type_12,Afternoon,129.1,2024-02-29 15:59:32
1624,1,M08908,Type_19,Night,153.4,2024-02-29 16:51:22
1625,25,M05384,Type_08,Morning,91.6,2024-02-29 17:14:58
1626,8,M03912,Type_12,Afternoon,93.6,2024-02-29 18:34:01
1627,17,M09906,Type_19,Morning,86.2,2024-02-29 18:42:00
1628,8,M03390,Type_04,Afternoon,118.8,2024-02-29 19:44:20
1629,5,M09300,Type_02,Morning,113.5,2024-02-29 20:27:39
1630,1,M08443,Type_16,Afternoon,107.0,2024-02-29 20:30:56
1631,15,M02431,Type_19,Night,126.2,2024-02-29 20:59:30
1632,4,M00459,Type_23,Morning,134.6,2024-03-01 01:10:43
1633,7,M00208,Type_15,Afternoon,80.0,2024-03-01 02:02:55
1634,14,M00900,Type_18,Night,98.1,2024-03-01 02:22:52
1635,12,M00022,Type_24,Night,126.4,2024-03-01 03:05:59
1636,21,M08602,Type_08,Morning,100.6,2024-03-01 05:49:05
1637,3,M00895,Type_05,Morning,94.0,2024-03-01 06:02:33
1638,20,M00515,Type_21,Morning,130.4,2024-03-01 06:28:05
1639,18,M07295,Type_16,Night,84.2,2024-03-01 06:48:54
1640,8,M04905,Type_04,Night,104.0,2024-03-01 06:57:48
1641,2,M07868,Type_19,Afternoon,116.6,2024-03-01 07:42:29
1642,6,M04110,Type_14,Night,98.5,2024-03-01 07:53:48
1643,7,M07180,Type_13,Afternoon,125.7,2024-03-01 07:59:46
1644,7,M01561,Type_25,Afternoon,98.6,2024-03-01 09:00:15
1645,13,M01267,Type_24,Morning,138.2,2024-03-01 14:12:09
1646,1,M03639,Type_19,Night,107.5,2024-03-01 14:41:20
1647,8,M08942,Type_07,Morning,123.4,2024-03-01 14:51:24
1648,25,M03428,Type_07,Night,124.9,2024-03-01 17:15:27
1649,23,M04781,Type_12,Night,97.4,2024-03-01 17:37:30
1650,13,M01928,Type_05,Afternoon,80.0,2024-03-01 18:09:26
1651,24,M02357,Type_04,Morning,117.2,2024-03-01 19:11:20
1652,20,M04791,Type_13,Morning,111.4,2024-03-01 20:24:41
1653,24,M00307,Type_01,Morning,121.1,2024-03-01 20:34:11
1654,19,M07980,Type_08,Morning,105.5,2024-03-01 20:54:00
1655,17,M03666,Type_10,Morning,101.4,2024-03-01 21:24:07
1656,13,M07058,Type_21,Night,150.2,2024-03-01 22:05:54
1657,16,M00662,Type_11,Afternoon,80.6,2024-03-02 00:26:21
1658,24,M04645,Type_02,Morning,124.7,2024-03-02 00:28:35
1659,15,M08504,Type_12,Morning,98.5,2024-03-02 00:49:06
1660,11,M02921,Type_06,Afternoon,103.3,2024-03-02 00:57:28
1661,12,M09275,Type_10,Afternoon,103.7,2024-03-02 02:37:54
1662,22,M08947,Type_01,Afternoon,93.9,2024-03-02 03:41:36
1663,25,M06237,Type_07,Night,121.4,2024-03-02 04:30:59
1664,3,M06079,Type_11,Afternoon,137.8,2024-03-02 05:05:56
1665,24,M00353,Type_15,Night,119.4,2024-03-02 05:22:05
1666,25,M09095,Type_06,Night,112.1,2024-03-02 07:09:09
1667,9,M07006,Type_01,Morning,90.3,2024-03-02 08:03:36
1668,14,M00159,Type_18,Night,120.3,2024-03-02 08:32:26
1669,7,M00957,Type_17,Morning,153.1,2024-03-02 10:20:38
1670,11,M02072,Type_03,Night,102.4,2024-03-02 10:56:03
1671,10,M08596,Type_21,Morning,102.5,2024-03-02 12:02:46
1672,3,M09580,Type_10,Night,98.8,2024-03-02 13:27:07
1673,19,M03454,Type_22,Night,100.2,2024-03-02 13:39:22
1674,2,M06676,Type_03,Night,80.0,2024-03-02 14:57:53
1675,17,M00956,Type_16,Night,118.1,2024-03-02 16:02:29
1676,2,M06296,Type_22,Morning,93.1,2024-03-02 17:15:53
1677,21,M01713,Type_10,Morning,80.0,2024-03-02 17:58:46
1678,16,M04704,Type_05,Afternoon,125.1,2024-03-02 18:48:38
1679,17,M06564,Type_21,Morning,88.4,2024-03-02 19:21:16
1680,10,M09466,Type_08,Afternoon,103.2,2024-03-02 19:27:31
1681,4,M05632,Type_21,Morning,139.3,2024-03-02 20:04:59
1682,11,M09634,Type_06,Night,81.8,2024-03-02 21:52:03
1683,17,M09990,Type_14,Afternoon,80.0,2024-03-02 22:42:07
1684,24,M01395,Type_18,Night,115.4,2024-03-02 23:11:31
1685,12,M09462,Type_01,Morning,133.0,2024-03-03 01:07:34
1686,21,M04733,Type_24,Night,80.0,2024-03-03 02:06:05
1687,10,M03715,Type_11,Night,118.2,2024-03-03 02:17:44
