TestID,ProductionID,Product_Temp_C,Product_Pressure_PSI,ScreenTestScore,BatteryTestScore,CameraTestScore,PerformanceTestScore,TestDate,QualityStatus
2757,2757,32.8,18.4,67.4,71.8,78.0,73.5,2024-04-10 08:10:42,Pass
2758,2758,40.9,16.9,57.7,72.3,74.9,65.9,2024-04-10 08:56:48,Defect
2759,2759,27.1,13.9,78.3,92.6,93.3,83.8,2024-04-10 09:24:00,Pass
2760,2760,33.5,15.3,85.4,88.7,80.6,88.0,2024-04-10 10:54:43,Pass
2761,2761,33.4,13.3,82.1,71.2,71.4,81.2,2024-04-10 11:13:08,Pass
2762,2762,30.0,17.7,68.5,82.7,89.5,83.1,2024-04-10 11:02:46,Pass
2763,2763,38.3,16.0,65.3,73.9,73.4,76.2,2024-04-10 13:08:29,Pass
2764,2764,29.5,16.2,63.5,67.6,65.2,83.8,2024-04-10 13:27:44,Pass
2765,2765,35.8,17.8,75.6,66.7,79.7,87.4,2024-04-10 13:19:58,Pass
2766,2766,31.2,15.7,78.7,72.0,86.0,79.6,2024-04-10 14:08:15,Pass
2767,2767,28.2,16.4,60.6,78.0,55.8,70.1,2024-04-10 15:39:56,Defect
2768,2768,35.0,17.6,65.9,73.4,64.0,74.0,2024-04-10 15:25:09,Defect
2769,2769,36.3,14.8,76.5,85.8,82.3,82.8,2024-04-10 16:42:35,Pass
2770,2770,32.0,14.1,89.9,83.4,62.5,83.4,2024-04-10 16:38:13,Pass
2771,2771,41.0,18.7,72.8,48.1,60.2,59.2,2024-04-10 17:32:24,Defect
2772,2772,36.1,14.9,77.0,64.3,80.8,94.4,2024-04-10 18:05:50,Pass
2773,2773,37.0,12.5,77.0,74.4,70.3,81.6,2024-04-10 21:04:02,Pass
2774,2774,31.5,14.9,94.0,84.4,94.2,79.2,2024-04-10 21:53:50,Pass
2775,2775,31.0,15.0,76.6,83.0,86.4,94.4,2024-04-11 01:05:45,Pass
2776,2776,33.1,19.0,84.3,78.2,97.2,79.9,2024-04-11 00:59:25,Pass
2777,2777,34.7,16.8,75.7,86.1,51.6,61.5,2024-04-11 03:08:23,Defect
2778,2778,33.3,15.7,80.6,86.9,79.2,91.9,2024-04-11 07:02:57,Pass
2779,2779,30.0,15.0,67.1,75.2,67.5,74.6,2024-04-11 06:31:39,Pass
2780,2780,39.0,17.0,75.5,73.1,83.0,74.5,2024-04-11 07:07:04,Pass
2781,2781,28.3,17.6,77.7,82.3,82.6,75.3,2024-04-11 06:17:52,Pass
2782,2782,37.6,16.7,84.2,83.6,85.9,80.1,2024-04-11 07:45:47,Pass
2783,2783,38.1,17.4,83.8,80.5,73.3,76.4,2024-04-11 07:33:17,Pass
2784,2784,34.6,18.3,70.0,54.2,77.0,62.8,2024-04-11 08:30:57,Defect
2785,2785,43.6,16.1,49.9,72.2,81.5,75.0,2024-04-11 08:47:38,Defect
2786,2786,34.2,15.2,80.3,70.4,88.6,92.3,2024-04-11 08:36:38,Pass
2787,2787,32.3,15.4,69.1,64.0,66.8,74.1,2024-04-11 08:19:40,Defect
2788,2788,33.8,17.9,90.3,75.8,89.7,76.3,2024-04-11 12:08:23,Pass
2789,2789,40.6,17.1,80.8,76.0,79.8,66.1,2024-04-11 12:33:29,Pass
2790,2790,33.4,16.2,82.7,75.9,72.8,76.7,2024-04-11 13:02:09,Pass
2791,2791,37.0,15.2,87.8,100.0,71.8,80.1,2024-04-11 13:47:00,Pass
2792,2792,30.5,14.8,68.0,68.0,65.2,57.7,2024-04-11 14:23:20,Defect
2793,2793,36.7,16.0,68.1,65.4,79.6,69.0,2024-04-11 15:33:43,Pass
2794,2794,38.9,14.5,86.7,79.0,91.5,83.6,2024-04-11 16:01:44,Pass
2795,2795,35.5,15.7,87.4,74.5,74.6,72.5,2024-04-11 15:19:47,Pass
2796,2796,30.9,17.8,77.6,73.7,79.3,76.1,2024-04-11 17:08:45,Pass
2797,2797,35.2,15.8,80.5,91.5,70.6,84.5,2024-04-11 18:15:44,Pass
2798,2798,31.5,15.6,68.1,57.6,68.3,51.7,2024-04-11 19:31:29,Defect
2799,2799,39.2,16.2,72.8,68.3,61.9,76.9,2024-04-11 20:06:18,Defect
2800,2800,38.4,17.4,98.0,100.0,83.1,84.4,2024-04-11 19:59:50,Pass
2801,2801,33.9,18.7,78.7,88.1,91.8,88.4,2024-04-11 20:05:25,Pass
2802,2802,41.7,14.3,73.9,74.6,95.4,70.5,2024-04-11 20:38:36,Pass
2803,2803,37.5,17.8,68.4,76.6,59.4,43.3,2024-04-11 22:30:16,Defect
2804,2804,36.3,17.2,73.7,54.9,78.3,78.5,2024-04-11 22:38:21,Defect
2805,2805,41.0,14.1,75.3,75.0,100.0,75.9,2024-04-11 23:57:28,Pass
2806,2806,37.1,14.5,79.1,78.9,97.3,75.1,2024-04-11 23:19:28,Pass
2807,2807,39.8,17.4,76.1,80.6,75.3,72.8,2024-04-11 23:54:49,Pass
2808,2808,39.7,16.8,74.1,69.7,70.6,76.7,2024-04-12 01:36:20,Pass
2809,2809,33.9,13.4,100.0,79.3,87.1,79.3,2024-04-12 01:43:25,Pass
2810,2810,37.2,14.8,88.7,73.6,94.9,87.1,2024-04-12 03:08:26,Pass
2811,2811,28.4,16.8,61.7,65.9,63.6,64.4,2024-04-12 05:49:54,Defect
2812,2812,32.5,17.4,68.0,89.9,57.7,73.8,2024-04-12 06:12:23,Defect
2813,2813,35.6,16.6,69.1,82.9,75.5,82.0,2024-04-12 06:20:57,Pass
2814,2814,35.0,12.8,69.3,74.4,88.5,86.7,2024-04-12 06:52:57,Pass
2815,2815,31.0,14.9,82.6,83.9,88.6,84.9,2024-04-12 07:24:58,Defect
2816,2816,32.0,14.5,82.7,58.3,77.8,83.4,2024-04-12 07:31:32,Defect
2817,2817,36.5,17.0,82.2,76.0,82.0,74.4,2024-04-12 09:16:59,Pass
2818,2818,35.7,15.3,94.2,78.7,74.5,83.4,2024-04-12 09:42:10,Pass
2819,2819,35.6,16.8,83.2,69.7,82.1,84.8,2024-04-12 10:08:54,Pass
2820,2820,29.6,16.3,99.2,74.7,87.3,100.0,2024-04-12 12:32:51,Pass
2821,2821,36.2,14.2,88.3,76.9,97.1,100.0,2024-04-12 11:30:12,Pass
2822,2822,32.7,17.3,78.8,66.3,77.1,66.6,2024-04-12 11:45:58,Pass
2823,2823,43.7,17.7,71.8,79.6,80.0,70.3,2024-04-12 13:03:24,Pass
2824,2824,40.7,17.4,70.6,78.2,67.9,83.1,2024-04-12 14:09:43,Pass
2825,2825,36.2,16.3,70.5,48.2,58.7,64.6,2024-04-12 15:36:08,Defect
2826,2826,26.5,15.9,90.3,83.3,86.8,75.3,2024-04-12 15:54:14,Pass
2827,2827,44.3,15.1,81.1,67.2,93.8,73.4,2024-04-12 16:30:01,Pass
2828,2828,36.8,17.9,91.5,85.3,89.1,97.4,2024-04-12 16:56:02,Pass
2829,2829,31.3,18.4,93.5,74.5,85.1,93.3,2024-04-12 16:54:19,Pass
2830,2830,37.4,15.0,84.8,95.9,74.7,91.9,2024-04-12 18:47:01,Pass
2831,2831,36.7,14.4,87.8,82.4,84.1,81.0,2024-04-12 18:52:49,Pass
2832,2832,32.7,14.4,84.3,81.1,88.4,73.9,2024-04-12 19:21:31,Pass
2833,2833,30.8,14.6,71.1,62.9,74.4,82.3,2024-04-12 19:37:03,Pass
2834,2834,37.4,16.5,81.3,75.8,74.4,79.1,2024-04-12 20:43:29,Pass
2835,2835,38.3,14.0,83.3,83.7,71.7,68.4,2024-04-12 20:18:22,Pass
2836,2836,34.8,15.2,82.0,100.0,84.9,80.6,2024-04-12 20:14:08,Pass
2837,2837,37.5,15.2,70.2,73.3,67.3,74.5,2024-04-12 20:38:33,Pass
2838,2838,39.4,16.3,86.3,89.1,76.5,63.6,2024-04-12 21:12:12,Pass
2839,2839,34.0,15.7,100.0,85.8,86.9,83.7,2024-04-12 22:28:45,Pass
2840,2840,25.0,16.7,81.6,66.9,74.1,88.3,2024-04-13 00:46:07,Pass
2841,2841,38.1,15.8,88.7,71.6,66.4,76.1,2024-04-13 00:08:15,Pass
2842,2842,39.8,16.3,69.4,94.5,83.8,85.5,2024-04-13 02:06:25,Pass
2843,2843,36.1,18.9,76.1,71.6,72.5,61.7,2024-04-13 02:33:22,Pass
2844,2844,29.5,16.2,70.4,90.2,82.5,83.0,2024-04-13 05:42:10,Pass
2845,2845,34.1,16.4,69.0,65.4,82.3,65.5,2024-04-13 04:44:19,Pass
2846,2846,34.4,19.6,93.5,73.4,83.2,86.0,2024-04-13 06:51:22,Pass
2847,2847,29.5,15.8,81.4,58.3,65.7,67.5,2024-04-13 07:29:22,Defect
2848,2848,31.8,18.2,88.9,100.0,86.5,83.5,2024-04-13 07:49:34,Pass
2849,2849,39.1,17.8,89.1,67.2,76.2,77.5,2024-04-13 08:59:56,Pass
2850,2850,30.9,14.6,82.0,75.6,76.6,72.9,2024-04-13 09:37:09,Pass
2851,2851,34.1,16.2,76.8,73.2,70.6,75.2,2024-04-13 10:13:00,Pass
2852,2852,39.0,17.0,62.4,70.7,72.5,67.5,2024-04-13 10:27:14,Defect
2853,2853,27.1,17.4,87.4,69.7,77.7,78.2,2024-04-13 12:16:21,Pass
2854,2854,39.3,14.8,67.3,62.3,71.1,80.5,2024-04-13 11:55:09,Pass
2855,2855,31.9,14.8,87.9,79.0,87.1,94.3,2024-04-13 11:52:28,Pass
2856,2856,30.8,17.3,79.1,85.0,76.7,80.8,2024-04-13 13:42:33,Pass
2857,2857,40.4,14.5,85.0,88.4,75.2,99.2,2024-04-13 13:15:52,Pass
2858,2858,38.4,15.5,90.6,76.4,83.3,89.4,2024-04-13 16:18:10,Pass
2859,2859,31.3,13.9,100.0,100.0,82.7,89.1,2024-04-13 17:17:29,Pass
2860,2860,32.6,14.8,81.3,71.5,83.6,81.9,2024-04-13 18:59:03,Pass
2861,2861,37.1,15.6,74.3,59.2,76.3,66.6,2024-04-13 19:37:21,Defect
2862,2862,34.1,15.8,78.2,68.3,83.8,71.4,2024-04-13 20:12:26,Pass
2863,2863,39.8,16.2,83.2,83.1,83.8,77.2,2024-04-13 19:45:33,Pass
2864,2864,40.1,15.8,73.5,54.4,64.6,59.0,2024-04-13 23:02:47,Defect
2865,2865,25.0,17.4,46.1,78.3,71.7,73.1,2024-04-13 23:35:21,Defect
2866,2866,32.6,17.9,69.9,51.5,78.8,80.8,2024-04-14 01:21:10,Defect
2867,2867,31.3,15.0,61.4,83.0,89.1,74.9,2024-04-14 00:23:55,Pass
2868,2868,34.7,13.5,44.2,37.1,49.8,40.0,2024-04-14 01:20:05,Defect
2869,2869,37.6,16.6,80.4,87.0,83.0,69.1,2024-04-14 02:13:34,Pass
2870,2870,41.5,17.5,81.1,59.9,63.9,74.0,2024-04-14 07:06:02,Defect
2871,2871,33.7,14.8,81.2,75.0,72.0,72.8,2024-04-14 08:35:18,Pass
2872,2872,32.1,15.5,78.8,73.9,65.9,81.1,2024-04-14 10:44:53,Pass
2873,2873,34.6,17.5,64.2,56.1,62.4,60.4,2024-04-14 12:49:22,Defect
2874,2874,27.7,17.7,56.7,56.5,75.4,72.6,2024-04-14 12:25:03,Defect
2875,2875,39.8,16.7,63.3,57.8,68.6,49.1,2024-04-14 16:12:07,Defect
2876,2876,34.7,16.1,85.2,82.9,77.8,65.4,2024-04-14 16:44:29,Pass
2877,2877,31.8,15.3,91.2,84.3,69.6,86.1,2024-04-14 16:59:24,Pass
2878,2878,35.6,16.3,87.4,58.8,87.9,81.9,2024-04-14 17:38:27,Defect
2879,2879,31.7,16.1,76.1,78.1,82.6,76.0,2024-04-14 17:40:08,Pass
2880,2880,33.7,17.0,69.0,75.4,74.1,74.1,2024-04-14 17:59:50,Pass
2881,2881,31.0,16.6,86.1,84.6,83.4,92.7,2024-04-14 19:07:58,Pass
2882,2882,25.9,13.9,88.4,90.0,77.9,88.0,2024-04-14 19:38:39,Pass
2883,2883,34.2,15.8,69.9,79.7,80.8,92.6,2024-04-14 19:52:32,Pass
2884,2884,45.9,18.0,77.3,49.0,68.1,74.3,2024-04-14 20:28:34,Defect
2885,2885,36.7,12.4,71.4,69.5,64.4,78.3,2024-04-14 21:33:48,Defect
2886,2886,32.8,14.0,75.0,80.3,79.2,54.4,2024-04-14 21:18:36,Defect
2887,2887,36.3,14.5,63.4,72.5,72.5,61.2,2024-04-14 22:03:34,Defect
2888,2888,30.5,17.0,76.3,65.9,70.1,81.8,2024-04-14 22:35:59,Pass
2889,2889,31.1,15.3,85.6,64.1,65.1,79.9,2024-04-14 23:14:27,Pass
2890,2890,32.8,16.2,73.5,82.3,87.1,91.9,2024-04-14 23:32:46,Pass
2891,2891,32.5,16.7,92.4,77.4,79.6,74.2,2024-04-14 23:35:52,Pass
2892,2892,33.3,16.7,69.0,63.3,70.3,70.3,2024-04-15 00:03:55,Defect
2893,2893,37.8,15.0,75.7,82.2,73.1,77.9,2024-04-15 01:28:06,Pass
2894,2894,33.8,15.5,79.4,86.7,74.0,72.0,2024-04-15 02:09:17,Pass
2895,2895,34.7,15.7,74.7,69.8,84.1,63.9,2024-04-15 02:47:43,Pass
2896,2896,27.1,18.5,77.5,62.3,73.8,77.1,2024-04-15 03:07:39,Pass
2897,2897,28.2,15.7,86.1,80.4,82.5,71.4,2024-04-15 04:34:13,Pass
2898,2898,34.8,16.9,82.1,85.1,75.7,90.8,2024-04-15 03:43:23,Pass
2899,2899,39.6,17.1,78.5,83.5,70.6,84.4,2024-04-15 04:48:53,Pass
2900,2900,35.5,17.6,84.2,76.1,67.5,76.9,2024-04-15 04:33:00,Pass
2901,2901,34.1,17.3,80.5,79.6,87.1,89.2,2024-04-15 06:04:06,Pass
2902,2902,29.8,16.1,70.4,77.8,81.3,80.1,2024-04-15 06:45:29,Pass
2903,2903,32.0,16.7,76.1,65.2,74.6,69.8,2024-04-15 06:17:02,Pass
2904,2904,36.0,19.7,80.3,81.9,89.7,78.3,2024-04-15 07:14:10,Pass
2905,2905,40.7,14.9,56.7,52.7,64.9,59.6,2024-04-15 07:44:28,Defect
2906,2906,35.1,15.2,69.4,64.0,80.6,66.2,2024-04-15 08:31:58,Pass
2907,2907,33.9,14.3,90.0,90.3,68.0,70.7,2024-04-15 08:22:39,Pass
2908,2908,36.0,16.3,89.4,73.6,87.7,81.4,2024-04-15 08:39:16,Pass
2909,2909,30.3,15.3,79.6,86.2,76.4,78.0,2024-04-15 09:22:47,Pass
2910,2910,31.8,14.4,99.2,95.4,77.5,83.7,2024-04-15 09:54:15,Pass
2911,2911,33.4,16.0,92.7,75.5,99.3,72.8,2024-04-15 11:56:30,Pass
2912,2912,30.6,13.9,96.4,64.7,55.3,68.9,2024-04-15 11:19:31,Defect
2913,2913,37.7,17.9,90.3,79.2,92.8,71.6,2024-04-15 12:21:53,Pass
2914,2914,39.0,17.6,73.3,90.9,64.3,82.2,2024-04-15 12:37:16,Pass
2915,2915,33.5,18.6,77.3,90.8,84.8,94.4,2024-04-15 12:52:13,Pass
2916,2916,37.7,20.0,75.9,77.5,82.8,74.7,2024-04-15 15:12:39,Pass
2917,2917,41.0,13.6,77.2,76.8,71.1,81.7,2024-04-15 16:06:09,Pass
2918,2918,36.8,15.8,89.2,68.3,79.9,84.0,2024-04-15 17:14:45,Pass
2919,2919,38.6,17.9,84.7,93.4,81.8,88.0,2024-04-15 17:14:27,Pass
2920,2920,36.4,17.9,72.1,75.8,73.6,74.1,2024-04-15 20:50:14,Pass
2921,2921,37.6,17.3,74.7,90.0,81.9,65.9,2024-04-15 21:27:19,Pass
2922,2922,34.4,14.4,81.3,71.1,73.8,75.1,2024-04-15 22:12:02,Pass
2923,2923,30.7,16.4,79.8,71.3,80.4,56.9,2024-04-15 21:46:17,Defect
2924,2924,38.1,17.6,94.2,91.6,94.1,92.3,2024-04-15 22:09:51,Pass
2925,2925,34.8,15.5,89.0,74.1,82.8,85.7,2024-04-15 23:25:27,Pass
2926,2926,37.8,14.9,91.2,91.7,86.5,71.8,2024-04-15 23:33:12,Pass
2927,2927,31.7,15.6,79.3,78.0,75.2,76.7,2024-04-16 00:14:30,Pass
2928,2928,36.5,15.2,81.3,60.1,68.2,80.0,2024-04-16 01:12:58,Pass
2929,2929,38.2,16.4,56.7,48.7,59.5,56.3,2024-04-16 02:21:24,Defect
2930,2930,32.6,13.8,85.7,87.6,93.2,90.1,2024-04-16 03:56:23,Pass
2931,2931,39.6,18.5,85.0,97.4,72.5,59.4,2024-04-16 06:26:48,Defect
2932,2932,41.6,15.2,80.3,80.2,80.3,83.5,2024-04-16 06:58:23,Pass
2933,2933,32.1,14.5,100.0,92.7,93.2,91.1,2024-04-16 08:23:29,Pass
2934,2934,35.8,15.4,91.4,82.9,93.9,87.1,2024-04-16 08:54:15,Pass
2935,2935,43.7,16.4,57.6,50.7,53.1,60.5,2024-04-16 09:12:52,Defect
2936,2936,29.0,13.7,84.4,81.8,69.8,62.9,2024-04-16 10:08:36,Pass
2937,2937,35.9,15.1,85.2,90.7,85.5,85.9,2024-04-16 10:55:50,Pass
2938,2938,37.1,15.9,91.8,78.4,74.9,90.9,2024-04-16 10:44:48,Pass
2939,2939,34.5,15.0,70.4,70.4,66.4,66.2,2024-04-16 12:33:56,Defect
2940,2940,43.4,14.6,77.3,69.3,88.3,91.7,2024-04-16 15:13:05,Pass
2941,2941,35.7,17.4,72.0,72.2,79.8,85.3,2024-04-16 16:15:35,Pass
2942,2942,39.3,17.4,79.2,86.7,81.6,95.8,2024-04-16 16:29:18,Pass
2943,2943,37.5,17.4,92.9,68.3,69.7,69.2,2024-04-16 18:12:49,Pass
2944,2944,41.6,16.8,70.9,77.0,69.9,83.9,2024-04-16 18:22:46,Pass
2945,2945,35.3,14.2,74.4,89.3,77.2,81.9,2024-04-16 20:41:17,Pass
2946,2946,29.6,16.0,88.1,87.1,88.1,86.0,2024-04-16 23:42:18,Pass
2947,2947,38.5,18.0,83.6,68.4,73.0,79.6,2024-04-17 00:11:07,Pass
2948,2948,29.6,14.2,66.2,71.9,68.4,65.8,2024-04-17 00:11:12,Defect
2949,2949,33.4,14.5,75.9,72.5,76.6,73.4,2024-04-17 01:08:00,Pass
2950,2950,32.5,16.4,80.8,81.6,87.4,86.5,2024-04-17 01:10:21,Pass
2951,2951,32.6,17.1,83.3,65.2,75.9,74.2,2024-04-17 01:51:26,Pass
2952,2952,40.8,17.0,85.1,82.9,78.5,85.1,2024-04-17 04:36:30,Pass
2953,2953,34.7,16.5,82.0,93.4,100.0,88.5,2024-04-17 04:44:03,Pass
2954,2954,42.8,14.5,72.6,60.9,74.5,56.1,2024-04-17 06:01:30,Defect
2955,2955,33.9,16.7,82.1,78.6,77.2,76.2,2024-04-17 07:14:10,Pass
2956,2956,25.7,15.1,89.4,69.5,76.7,79.1,2024-04-17 07:25:44,Pass
2957,2957,33.0,16.5,79.3,76.1,71.4,71.8,2024-04-17 09:34:05,Pass
2958,2958,37.1,15.8,86.1,83.9,82.0,72.8,2024-04-17 12:19:28,Pass
2959,2959,30.6,15.5,63.5,87.6,81.6,69.7,2024-04-17 12:51:43,Pass
2960,2960,33.0,19.5,68.0,83.8,84.5,86.0,2024-04-17 12:15:10,Pass
2961,2961,38.1,14.2,69.7,70.0,71.8,67.1,2024-04-17 13:19:28,Defect
2962,2962,32.4,14.9,88.1,78.0,76.2,72.2,2024-04-17 16:26:50,Defect
2963,2963,32.8,17.6,71.5,93.2,90.1,81.2,2024-04-17 16:40:24,Pass
2964,2964,39.7,18.6,70.7,61.5,78.6,65.6,2024-04-17 16:21:36,Defect
2965,2965,34.0,17.0,78.1,60.8,72.3,69.0,2024-04-17 17:57:11,Pass
2966,2966,32.3,15.7,76.0,77.9,71.5,73.6,2024-04-17 18:06:36,Pass
2967,2967,38.5,14.8,74.0,68.4,75.4,74.8,2024-04-17 17:22:28,Pass
2968,2968,38.8,17.3,76.5,91.6,80.3,63.2,2024-04-17 18:56:22,Pass
2969,2969,35.0,16.0,87.8,64.3,65.8,76.9,2024-04-17 20:10:51,Pass
2970,2970,33.3,15.2,77.0,90.3,74.3,80.9,2024-04-17 20:18:45,Pass
2971,2971,32.8,17.6,63.7,71.3,61.4,69.5,2024-04-17 22:59:19,Defect
2972,2972,33.1,15.8,84.9,76.0,87.1,74.6,2024-04-17 23:06:57,Pass
2973,2973,30.6,14.0,83.9,83.4,96.2,72.6,2024-04-17 23:05:20,Pass
2974,2974,33.6,16.2,87.5,87.2,75.6,87.0,2024-04-17 23:49:25,Pass
2975,2975,38.6,15.5,67.6,82.1,79.6,73.0,2024-04-17 22:48:27,Pass
2976,2976,36.4,14.5,80.3,98.6,92.0,88.3,2024-04-18 00:22:33,Pass
2977,2977,35.8,16.5,80.5,86.3,75.5,88.4,2024-04-18 00:19:16,Pass
2978,2978,37.5,16.7,87.2,79.2,75.2,71.1,2024-04-18 00:38:28,Pass
2979,2979,32.7,12.2,83.8,82.4,91.4,88.0,2024-04-18 01:50:31,Defect
2980,2980,31.2,17.6,71.1,67.1,82.6,71.4,2024-04-18 02:09:51,Pass
2981,2981,32.8,17.5,84.4,76.7,93.4,82.0,2024-04-18 03:38:17,Pass
2982,2982,38.8,15.8,70.3,88.0,74.5,78.6,2024-04-18 03:44:09,Pass
2983,2983,25.4,14.8,92.6,100.0,94.7,92.6,2024-04-18 05:15:42,Pass
2984,2984,30.7,16.8,54.1,62.0,75.9,65.3,2024-04-18 07:13:50,Defect
2985,2985,34.0,16.0,66.6,62.0,75.7,67.8,2024-04-18 07:45:23,Defect
2986,2986,31.6,15.2,78.4,61.2,77.4,48.2,2024-04-18 09:52:54,Defect
2987,2987,35.9,15.2,81.0,73.0,72.6,84.8,2024-04-18 09:44:48,Pass
2988,2988,28.0,16.3,80.5,88.8,74.5,74.6,2024-04-18 10:57:51,Pass
2989,2989,41.1,18.0,75.5,85.7,79.9,64.3,2024-04-18 10:39:58,Pass
2990,2990,43.5,14.0,80.4,61.7,66.8,73.1,2024-04-18 12:08:09,Pass
2991,2991,36.1,16.5,93.1,74.3,73.4,85.4,2024-04-18 11:53:55,Defect
2992,2992,33.0,14.7,74.0,67.3,69.9,95.6,2024-04-18 13:07:12,Pass
2993,2993,38.7,16.5,88.8,69.3,84.9,90.0,2024-04-18 14:20:52,Pass
2994,2994,34.4,16.9,97.9,64.7,75.0,83.2,2024-04-18 14:11:56,Pass
2995,2995,31.2,14.1,76.8,84.0,67.4,80.1,2024-04-18 15:45:28,Pass
2996,2996,35.5,16.9,70.9,64.4,74.0,72.4,2024-04-18 16:10:38,Pass
2997,2997,27.2,16.4,94.4,87.2,80.8,91.8,2024-04-18 17:00:51,Pass
2998,2998,31.4,18.0,91.5,68.9,75.4,81.0,2024-04-18 17:04:42,Pass
2999,2999,31.3,16.0,85.9,100.0,83.9,88.7,2024-04-18 18:19:06,Pass
3000,3000,34.2,16.4,65.4,76.4,81.6,77.1,2024-04-18 19:03:37,Pass
3001,3001,27.7,16.6,87.5,89.0,86.1,86.4,2024-04-18 18:32:20,Defect
3002,3002,30.8,18.1,51.8,68.9,72.0,75.7,2024-04-18 19:53:05,Defect
3003,3003,31.4,13.3,81.1,83.5,81.2,74.8,2024-04-18 19:52:52,Pass
3004,3004,37.4,13.7,54.5,73.5,83.8,84.8,2024-04-18 20:27:56,Defect
3005,3005,34.9,15.8,72.6,88.5,77.7,80.0,2024-04-18 20:53:32,Pass
3006,3006,40.0,16.5,84.7,62.4,76.6,76.3,2024-04-18 23:15:02,Pass
3007,3007,30.5,13.5,92.2,71.8,71.7,76.7,2024-04-19 00:41:36,Pass
3008,3008,38.9,15.9,96.4,83.0,100.0,95.5,2024-04-19 01:49:04,Pass
3009,3009,38.0,14.9,85.3,69.0,81.9,75.2,2024-04-19 02:16:53,Pass
3010,3010,35.0,14.1,83.8,85.9,81.8,78.1,2024-04-19 04:12:34,Pass
3011,3011,35.5,15.7,89.8,76.5,82.5,93.6,2024-04-19 03:58:31,Pass
3012,3012,36.4,17.1,79.8,70.3,91.9,73.1,2024-04-19 05:02:53,Pass
3013,3013,29.8,18.8,83.4,83.1,86.2,90.3,2024-04-19 04:57:08,Pass
3014,3014,39.4,19.2,85.2,71.4,90.3,89.8,2024-04-19 06:24:57,Pass
3015,3015,34.5,17.9,74.4,70.7,73.7,67.4,2024-04-19 07:13:22,Pass
3016,3016,30.2,16.5,85.1,82.5,82.2,82.2,2024-04-19 07:21:32,Pass
3017,3017,39.7,15.8,76.4,67.2,85.5,70.1,2024-04-19 09:33:11,Pass
3018,3018,34.0,16.2,87.4,91.4,86.4,100.0,2024-04-19 08:55:22,Pass
3019,3019,34.2,16.2,74.0,59.4,75.2,68.7,2024-04-19 10:26:01,Defect
3020,3020,25.0,17.7,64.8,56.5,60.0,57.6,2024-04-19 11:59:24,Defect
3021,3021,36.3,18.4,90.6,69.9,72.7,66.6,2024-04-19 13:11:35,Pass
3022,3022,38.7,14.3,85.8,73.8,83.8,100.0,2024-04-19 15:51:19,Pass
3023,3023,34.2,15.6,50.0,51.2,54.2,79.1,2024-04-19 17:32:25,Defect
3024,3024,29.6,17.4,86.4,95.4,92.1,94.1,2024-04-19 17:12:24,Pass
3025,3025,36.9,15.8,99.3,61.7,77.9,83.7,2024-04-19 18:10:39,Pass
3026,3026,26.9,15.4,87.3,77.9,87.2,69.7,2024-04-19 20:22:37,Pass
3027,3027,36.6,17.7,83.9,82.2,88.1,88.4,2024-04-19 20:35:58,Pass
3028,3028,33.7,15.2,74.4,85.5,81.7,67.6,2024-04-19 22:02:03,Pass
3029,3029,34.3,17.0,70.9,81.7,79.2,61.3,2024-04-19 22:10:40,Pass
3030,3030,44.2,15.5,96.2,87.9,80.4,85.7,2024-04-20 01:21:13,Pass
3031,3031,35.6,19.3,96.8,87.4,84.3,85.2,2024-04-20 01:52:15,Pass
3032,3032,31.5,17.9,80.6,64.7,65.4,69.6,2024-04-20 03:18:21,Pass
3033,3033,34.3,15.5,57.1,60.6,64.1,58.5,2024-04-20 04:02:26,Defect
3034,3034,38.1,16.4,93.9,82.2,85.0,92.2,2024-04-20 06:21:10,Pass
3035,3035,27.2,16.9,63.6,74.8,77.7,71.9,2024-04-20 05:47:32,Pass
3036,3036,33.9,15.4,79.3,80.7,96.8,63.1,2024-04-20 07:18:15,Pass
3037,3037,28.8,15.5,90.5,80.8,80.7,98.4,2024-04-20 08:19:45,Pass
3038,3038,34.7,17.3,92.4,87.2,90.9,69.2,2024-04-20 08:39:30,Pass
3039,3039,39.7,16.0,95.5,86.9,86.2,90.1,2024-04-20 09:43:19,Pass
3040,3040,33.9,13.9,90.1,67.3,76.6,80.3,2024-04-20 10:25:02,Pass
3041,3041,34.2,16.8,91.2,77.2,83.5,74.3,2024-04-20 11:23:33,Pass
3042,3042,35.1,17.4,74.4,71.6,77.9,64.2,2024-04-20 12:35:31,Pass
3043,3043,37.1,15.5,77.3,82.4,82.0,92.7,2024-04-20 13:02:24,Pass
3044,3044,35.2,14.8,84.5,80.5,90.1,86.5,2024-04-20 14:02:50,Pass
3045,3045,27.9,18.0,78.8,54.4,63.8,72.4,2024-04-20 14:45:16,Defect
3046,3046,36.9,16.2,71.7,69.6,77.2,78.6,2024-04-20 16:24:54,Pass
3047,3047,31.8,15.9,88.6,83.8,81.1,88.8,2024-04-20 18:22:43,Pass
3048,3048,31.2,15.9,77.5,64.5,65.3,65.2,2024-04-20 19:32:36,Defect
3049,3049,35.0,18.2,92.3,79.4,86.2,78.5,2024-04-20 19:12:32,Pass
3050,3050,37.8,16.4,53.8,58.5,62.7,59.4,2024-04-20 19:36:04,Defect
3051,3051,27.2,16.7,85.8,69.6,79.9,81.9,2024-04-20 22:31:05,Defect
3052,3052,34.4,15.8,79.5,76.2,73.9,82.1,2024-04-20 22:38:04,Pass
