MachineID,MachineType,Temperature_C,Vibration_mm_s,Voltage_V,Current_A,Power_Consumption_kWh,Runtime_Hours,Failure_Status,Predict_Failure_Prob,Current_Status,Alert_Reason_vs_Specs,Top_Risk_Factor
M06933,Type_15,61.77,0.66,230.3,17.69,3.667,860.9,0,0.2252713334742652,Normal,Good,-
M05124,Type_05,52.24,1.19,230.5,15.02,3.116,255.8,0,0.22525983287844628,Normal,Good,-
M08090,Type_20,76.07,0.9,209.5,13.81,2.604,688.3,0,0.22451747724978002,Normal,Good,-
M06283,Type_18,80.14,4.28,215.5,17.28,3.351,423.6,0,0.22446060133195098,Normal,Good,-
M02709,Type_15,60.7,1.1,228.5,9.59,1.972,981.1,0,0.22410879118154706,Normal,Good,-
M08310,Type_02,58.61,2.6,230.1,15.75,3.262,147.2,0,0.2232700035105234,Normal,Good,-
M04414,Type_05,60.96,2.56,230.3,16.26,3.37,888.2,0,0.222831879807151,Normal,Good,-
M02310,Type_02,77.51,2.68,220.2,10.69,2.119,229.4,0,0.22233453442158865,Normal,Good,-
M07432,Type_18,57.29,2.0,217.7,9.85,1.93,339.8,0,0.22186463935953227,Normal,Good,-
M05736,Type_19,48.31,4.2,209.7,15.13,2.855,828.9,0,0.2196028514666084,Normal,Good,-
M06175,Type_21,67.14,2.31,228.8,18.29,3.766,570.1,0,0.21957805767749894,Normal,Good,-
M06542,Type_01,58.54,0.99,212.0,9.96,1.9,570.4,0,0.21940964470590402,Normal,Good,-
M04051,Type_14,67.99,0.34,230.1,12.88,2.667,530.5,0,0.21908770647552753,Normal,Good,-
M06688,Type_05,77.0,4.46,229.3,20.2,4.169,349.8,0,0.21857827391109053,Normal,Good,-
M01632,Type_20,80.01,3.18,209.3,10.66,2.008,905.7,0,0.21827343766262003,Normal,Good,-
M03585,Type_11,59.03,2.05,209.6,15.78,2.977,455.9,0,0.2179800336628088,Normal,Good,-
M09705,Type_11,59.84,2.92,229.9,20.35,4.211,683.5,0,0.21758102603900067,Normal,Good,-
M06152,Type_12,80.99,1.13,222.5,17.89,3.582,990.2,0,0.2166592035871112,Normal,Good,-
M04734,Type_02,77.17,3.54,215.0,16.73,3.237,61.1,0,0.21601204388166445,Normal,Good,-
M07102,Type_19,71.05,3.25,225.7,24.77,5.032,748.9,0,0.2149847722828014,Normal,Good,-
M06851,Type_22,63.2,3.08,221.2,24.51,4.879,68.6,0,0.21416855905924997,Normal,Good,-
M07418,Type_05,71.52,1.34,209.3,14.98,2.822,670.9,0,0.21392736004025908,Normal,Good,-
M04767,Type_21,63.28,1.45,209.6,15.76,2.973,259.4,0,0.21344331906392786,Normal,Good,-
M04185,Type_17,76.07,1.72,209.6,13.53,2.552,403.4,0,0.21333782248999494,Normal,Good,-
M01412,Type_21,77.92,1.35,230.3,14.3,2.964,172.6,0,0.21253009789293284,Normal,Good,-
M01485,Type_05,45.45,2.65,209.4,14.67,2.765,261.8,0,0.2122450091750607,Normal,Good,-
M03197,Type_21,52.49,2.01,226.5,10.49,2.138,432.0,0,0.21207400420203956,Normal,Good,-
M07293,Type_21,74.23,4.57,223.1,12.51,2.512,616.7,0,0.21156885764111952,Normal,Good,-
M05435,Type_03,79.97,2.99,218.4,17.59,3.457,810.3,0,0.21084723162181782,Normal,Good,-
M06516,Type_19,41.56,1.63,230.1,15.6,3.231,670.6,0,0.21078639244355654,Normal,Good,-
M04529,Type_14,58.63,3.55,218.4,21.58,4.242,413.9,0,0.21071977553828372,Normal,Good,-
M08121,Type_03,67.42,3.8,225.0,20.05,4.06,407.7,0,0.21034469658234622,Normal,Good,-
M04437,Type_14,75.5,3.85,219.4,20.89,4.125,168.5,0,0.2100858320126553,Normal,Good,-
M01442,Type_14,55.73,1.14,214.8,22.0,4.253,585.3,0,0.2079884099477517,Normal,Good,-
M08652,Type_07,36.95,0.59,209.3,10.51,1.98,533.6,0,0.20746976568498543,Normal,Good,-
M03962,Type_05,48.58,2.47,209.2,14.47,2.724,779.5,0,0.20556648519819232,Normal,Good,-
M04332,Type_21,77.13,2.23,227.3,16.19,3.312,679.8,0,0.20533788371254502,Normal,Good,-
M03835,Type_02,76.36,2.26,222.3,16.23,3.247,572.2,0,0.20485838091503125,Normal,Good,-
M08798,Type_08,63.72,0.1,209.6,10.54,1.988,539.9,0,0.20475144308319684,Normal,Good,-
M04156,Type_14,61.67,1.68,230.1,11.26,2.332,459.5,0,0.20473865205541114,Normal,Good,-
M07262,Type_21,73.48,2.72,229.1,20.15,4.155,956.3,0,0.2041151819201777,Normal,Good,-
M03846,Type_17,80.03,3.16,221.7,20.7,4.13,327.0,0,0.20356984366632636,Normal,Good,-
M06619,Type_21,76.15,0.78,209.8,13.81,2.608,382.3,0,0.20291426071383975,Normal,Good,-
M00290,Type_17,42.97,3.12,220.1,21.13,4.186,722.7,0,0.20273492055827436,Normal,Good,-
M08757,Type_03,65.9,1.99,219.7,22.36,4.421,328.7,0,0.20271730785488903,Normal,Good,-
M07631,Type_02,61.68,4.55,225.4,14.16,2.872,343.5,0,0.2017942715345086,Normal,Good,-
M03630,Type_07,70.71,0.1,230.1,12.08,2.502,570.3,0,0.2001867448780227,Normal,Good,-
M07576,Type_02,77.59,1.81,220.5,14.18,2.814,850.9,0,0.1997549350233251,Normal,Good,-
M08933,Type_14,62.01,2.0,221.3,21.08,4.199,458.4,0,0.19952405892652444,Normal,Good,-
M06854,Type_06,61.18,3.32,218.4,25.06,4.926,462.3,0,0.19825731543609237,Normal,Good,-
M04518,Type_02,65.6,1.51,228.8,12.92,2.66,459.1,0,0.19819762664260182,Normal,Good,-
M08452,Type_06,47.46,4.03,223.9,22.27,4.488,58.6,0,0.19811787301004918,Normal,Good,-
M04808,Type_03,55.22,3.96,224.3,22.68,4.578,978.5,0,0.19787569524626034,Normal,Good,-
M00435,Type_02,67.95,1.38,211.9,14.89,2.84,886.5,0,0.19784660092899986,Normal,Good,-
M05894,Type_04,63.85,2.76,215.0,9.86,1.908,803.8,0,0.19764900568816823,Normal,Good,-
M09430,Type_17,70.38,3.63,213.5,13.7,2.632,763.4,0,0.19759281643160936,Normal,Good,-
M07624,Type_03,61.66,1.66,217.6,20.69,4.052,977.3,0,0.19758902584958318,Normal,Good,-
M05071,Type_10,56.07,2.79,209.7,12.62,2.382,518.8,0,0.1967201241771367,Normal,Good,-
M04679,Type_17,56.01,2.38,222.3,10.33,2.067,916.6,0,0.19658053701357756,Normal,Good,-
M02318,Type_17,71.43,3.56,220.5,14.44,2.866,835.8,0,0.19644457292400808,Normal,Good,-
M02633,Type_24,67.91,0.1,211.4,12.12,2.306,463.4,0,0.19532655960845458,Normal,Good,-
M07066,Type_24,62.49,4.58,219.0,14.86,2.929,690.7,0,0.1952412920857871,Normal,Good,-
M05826,Type_24,73.83,1.57,215.2,11.68,2.262,635.0,0,0.19521467646868382,Normal,Good,-
M01534,Type_14,62.73,2.34,219.5,20.33,4.016,459.4,0,0.19485226744683296,Normal,Good,-
M09876,Type_02,76.75,1.04,217.4,17.38,3.401,996.7,0,0.1946526170526368,Normal,Good,-
M02499,Type_12,51.01,4.45,219.3,17.3,3.415,476.1,0,0.1945365602058226,Normal,Good,-
M06279,Type_24,71.73,4.14,216.7,13.61,2.654,955.9,0,0.19437383554050733,Normal,Good,-
M02206,Type_21,50.25,2.67,215.0,10.41,2.014,88.6,0,0.19405298264888873,Normal,Good,-
M04434,Type_14,76.61,1.85,217.4,20.47,4.005,607.3,0,0.19403174952903432,Normal,Good,-
M09733,Type_21,75.15,4.5,224.3,17.91,3.615,374.0,0,0.19347475276445536,Normal,Good,-
M07352,Type_05,50.11,1.12,209.3,11.34,2.136,614.9,0,0.19332632274418846,Normal,Good,-
M09209,Type_14,70.0,4.58,216.9,18.55,3.621,231.3,0,0.1931748432218641,Normal,Good,-
M05856,Type_21,37.66,1.47,228.3,14.58,2.996,775.6,0,0.1928989491844954,Normal,Good,-
M06416,Type_15,67.59,1.04,225.4,22.12,4.487,930.5,0,0.19247248978299936,Normal,Good,-
M03418,Type_18,51.74,2.67,216.3,10.13,1.972,68.4,0,0.19226415448334064,Normal,Good,-
M04085,Type_03,44.35,3.45,226.3,20.64,4.204,183.4,0,0.191913933962971,Normal,Good,-
M03869,Type_20,76.52,0.5,209.7,12.79,2.414,533.1,0,0.1919072679230793,Normal,Good,-
M07957,Type_21,55.01,1.97,209.8,20.99,3.963,596.6,0,0.1918827293214721,Normal,Good,-
M01809,Type_15,58.93,2.6,219.4,21.54,4.253,724.7,0,0.19159306563475956,Normal,Good,-
M04775,Type_14,76.69,1.91,220.8,20.25,4.024,577.2,0,0.19113234124501066,Normal,Good,-
M08054,Type_15,63.25,2.63,216.2,22.19,4.318,490.2,0,0.1907267466840428,Normal,Good,-
M08510,Type_15,59.64,3.38,222.5,9.72,1.946,171.0,0,0.19069830922130035,Normal,Good,-
M05385,Type_15,51.6,2.75,215.3,21.77,4.218,100.1,0,0.1906609752191815,Normal,Good,-
M00128,Type_14,59.7,3.08,211.1,21.21,4.03,800.0,0,0.19051370715102753,Normal,Good,-
M05911,Type_11,54.35,3.93,224.5,16.07,3.247,105.7,0,0.19050277813479183,Normal,Good,-
M03189,Type_24,66.82,1.79,215.8,11.83,2.298,870.1,0,0.19045029947996286,Normal,Good,-
M04961,Type_21,79.71,1.63,218.1,10.41,2.043,678.3,0,0.1900991872466124,Normal,Good,-
M02882,Type_17,52.1,4.46,212.4,14.94,2.856,879.1,0,0.19001085425873318,Normal,Good,-
M04650,Type_14,63.35,1.19,227.8,19.95,4.09,893.7,0,0.18992308631864266,Normal,Good,-
M08580,Type_14,71.23,1.26,219.5,20.7,4.089,670.2,0,0.1898881162092334,Normal,Good,-
M02706,Type_25,80.44,1.74,213.0,15.19,2.912,750.1,0,0.18952771166803528,Normal,Good,-
M02505,Type_03,72.11,0.48,226.1,19.51,3.97,299.4,0,0.18899510742674305,Normal,Good,-
M09564,Type_14,57.07,2.33,224.3,19.82,4.001,458.1,0,0.18866696652860201,Normal,Good,-
M06995,Type_08,77.61,3.99,223.8,20.78,4.186,173.1,0,0.18838438353031187,Normal,Good,-
M05449,Type_14,66.78,2.02,224.6,19.72,3.986,282.7,0,0.1883494677166521,Normal,Good,-
M06593,Type_21,67.45,3.46,224.9,16.54,3.348,509.4,0,0.18833572606847224,Normal,Good,-
M05649,Type_02,78.12,2.04,220.2,16.84,3.337,871.8,0,0.18824798293270015,Normal,Good,-
M06435,Type_07,71.95,1.95,227.9,23.81,4.884,699.6,0,0.1882027889918362,Normal,Good,-
M03510,Type_21,70.66,2.69,228.3,17.94,3.686,901.7,0,0.18792981721767876,Normal,Good,-
M03723,Type_02,78.5,2.49,222.4,10.13,2.028,213.4,0,0.18776448614194813,Normal,Good,-
M03522,Type_21,76.21,1.05,214.0,25.58,4.927,650.8,0,0.1877580169671373,Normal,Good,-
M06760,Type_02,61.7,1.24,216.0,14.7,2.858,248.5,0,0.18764461386043776,Normal,Good,-
M09446,Type_21,73.09,3.58,226.3,17.19,3.501,108.0,0,0.18764003325593934,Normal,Good,-
M03068,Type_11,66.97,1.67,217.5,21.35,4.179,65.3,0,0.18732991010594346,Normal,Good,-
M03690,Type_10,56.84,2.38,230.1,13.04,2.7,494.9,0,0.18706478618930983,Normal,Good,-
M08308,Type_04,51.35,3.41,216.0,18.37,3.571,67.1,0,0.18696576140219687,Normal,Good,-
M01861,Type_03,59.97,0.46,222.6,21.98,4.403,771.8,0,0.18691772762091038,Normal,Good,-
M05054,Type_16,63.99,1.26,214.4,9.87,1.905,661.0,0,0.18689565827147878,Normal,Good,-
M03008,Type_21,72.23,1.86,221.2,10.39,2.068,152.5,0,0.18685113869559783,Normal,Good,-
M03614,Type_08,75.44,4.43,221.7,11.32,2.259,819.8,0,0.18683567090527714,Normal,Good,-
M09565,Type_01,80.07,4.45,216.8,20.04,3.91,51.8,0,0.18683152009599283,Normal,Good,-
M03593,Type_08,75.55,3.73,226.4,21.82,4.446,157.4,0,0.18658835585726805,Normal,Good,-
M00089,Type_18,44.89,1.63,224.9,10.21,2.067,289.5,0,0.1865857005618194,Normal,Good,-
M04566,Type_17,72.62,3.12,227.9,14.27,2.927,708.3,0,0.18653464823121577,Normal,Good,-
M01340,Type_18,34.08,1.72,220.8,18.86,3.748,760.4,0,0.18651355757604426,Normal,Good,-
M01294,Type_24,70.64,1.88,213.4,12.91,2.479,763.0,0,0.18631166879275135,Normal,Good,-
M03796,Type_24,62.5,4.47,228.1,14.17,2.909,872.1,0,0.18628589956083957,Normal,Good,-
M05833,Type_04,54.41,4.08,217.5,19.47,3.811,157.9,0,0.18623657865929058,Normal,Good,-
M07296,Type_07,77.23,3.3,219.2,24.98,4.928,472.0,0,0.18621818938740367,Normal,Good,-
M02159,Type_21,65.14,3.53,217.8,15.28,2.995,531.3,0,0.18605158473888272,Normal,Good,-
M08726,Type_08,64.59,4.39,225.7,12.56,2.551,78.8,0,0.18578664416347496,Normal,Good,-
M07145,Type_24,72.94,0.5,215.8,11.78,2.288,847.8,0,0.1857650220042974,Normal,Good,-
M04421,Type_24,62.84,1.67,218.0,12.36,2.425,309.6,0,0.18564523372324404,Normal,Good,-
M07829,Type_12,74.5,2.67,221.4,24.92,4.966,875.8,0,0.18561113802789678,Normal,Good,-
M05852,Type_02,65.21,0.97,223.1,23.94,4.807,970.2,0,0.18551707198138367,Normal,Good,-
M00763,Type_24,70.7,1.54,214.8,12.65,2.445,462.8,0,0.18551253797243633,Normal,Good,-
M04698,Type_14,50.99,2.96,223.9,20.89,4.21,602.5,0,0.18546064493060538,Normal,Good,-
M05661,Type_08,59.54,4.57,221.1,14.12,2.81,278.5,0,0.1853706073684015,Normal,Good,-
M06551,Type_18,45.28,1.74,214.5,14.0,2.703,508.7,0,0.18488630380572302,Normal,Good,-
M04904,Type_04,56.92,4.32,226.1,14.32,2.914,494.5,0,0.18487985521200836,Normal,Good,-
M01372,Type_02,76.51,1.89,223.0,16.44,3.3,403.0,0,0.1848626738114746,Normal,Good,-
M02322,Type_15,67.32,0.7,218.9,21.39,4.214,186.1,0,0.1847711931486037,Normal,Good,-
M00038,Type_12,78.53,3.62,221.2,22.17,4.414,392.7,0,0.18474188483183504,Normal,Good,-
M03885,Type_19,75.19,2.55,223.4,19.87,3.995,431.5,0,0.18461732765940822,Normal,Good,-
M07274,Type_11,56.34,3.18,228.5,17.59,3.617,519.7,0,0.18454172786011466,Normal,Good,-
M03460,Type_24,61.07,1.72,218.4,12.03,2.365,365.0,0,0.1845363223601001,Normal,Good,-
M09901,Type_04,59.62,3.58,221.7,20.67,4.124,654.2,0,0.18449041485310022,Normal,Good,-
M04891,Type_17,70.24,2.27,213.9,11.04,2.125,395.4,0,0.1844049692879033,Normal,Good,-
M06801,Type_17,79.56,3.45,217.6,12.54,2.456,460.7,0,0.18389861223242146,Normal,Good,-
M02184,Type_09,54.26,4.53,221.2,16.27,3.239,412.8,0,0.18381382892207887,Normal,Good,-
M06650,Type_02,70.53,1.65,222.7,15.17,3.041,64.7,0,0.18381097386754483,Normal,Good,-
M04362,Type_01,61.63,4.51,224.9,16.23,3.285,723.4,0,0.18379627321771935,Normal,Good,-
M07047,Type_17,79.23,1.89,222.1,13.81,2.76,817.4,0,0.1837223418413957,Normal,Good,-
M08378,Type_08,76.98,4.53,220.0,10.87,2.152,389.9,0,0.18365472502458424,Normal,Good,-
M07217,Type_03,79.71,0.95,225.7,17.58,3.571,520.1,0,0.18361279337917125,Normal,Good,-
M09243,Type_21,60.31,1.62,226.6,11.61,2.368,919.7,0,0.18351217216277618,Normal,Good,-
M05348,Type_14,68.19,4.04,222.5,18.51,3.707,563.5,0,0.18350069891242435,Normal,Good,-
M09651,Type_18,64.14,3.6,217.1,19.09,3.73,821.5,0,0.18346960226819195,Normal,Good,-
M05450,Type_02,70.76,1.82,212.0,17.3,3.301,134.8,0,0.18345869207481602,Normal,Good,-
M00230,Type_14,65.99,2.62,222.0,22.37,4.47,601.5,0,0.18343269746950558,Normal,Good,-
M02000,Type_16,63.29,1.0,230.1,15.27,3.162,546.4,0,0.18335818824046712,Normal,Good,-
M09346,Type_24,72.11,0.33,210.3,10.48,1.984,127.0,0,0.1831185684838893,Normal,Good,-
M04021,Type_03,68.68,1.59,211.4,20.28,3.858,368.3,0,0.18303882772663485,Normal,Good,-
M06811,Type_18,72.25,4.02,229.5,18.13,3.745,610.3,0,0.18303305785089358,Normal,Good,-
M00615,Type_24,42.95,1.7,216.7,23.04,4.493,368.2,0,0.18267621885784352,Normal,Good,-
M03573,Type_08,64.59,1.62,227.1,20.35,4.159,432.2,0,0.1826022290428694,Normal,Good,-
M05879,Type_14,65.21,2.77,219.9,22.67,4.487,219.8,0,0.18230282086792648,Normal,Good,-
M06228,Type_20,56.01,4.49,214.0,15.61,3.006,753.2,0,0.18202608769451575,Normal,Good,-
M08805,Type_18,66.34,3.81,221.0,15.23,3.029,407.7,0,0.1820195441439516,Normal,Good,-
M03127,Type_17,55.42,3.45,220.1,10.11,2.003,386.7,0,0.1820099201174505,Normal,Good,-
M01496,Type_24,74.56,1.73,218.8,12.6,2.481,502.8,0,0.18197603160662962,Normal,Good,-
M06862,Type_02,71.6,2.8,217.0,21.07,4.115,165.6,0,0.18186525298642423,Normal,Good,-
M06083,Type_11,58.24,3.48,220.4,20.04,3.975,746.3,0,0.1817751178207797,Normal,Good,-
M07239,Type_15,78.25,1.56,214.7,21.83,4.218,128.6,0,0.18177385816728095,Normal,Good,-
M02477,Type_11,60.82,1.11,224.9,19.73,3.994,235.9,0,0.1817536173058769,Normal,Good,-
M02838,Type_14,76.44,4.14,213.5,15.56,2.99,650.0,0,0.18155271480594795,Normal,Good,-
M00319,Type_07,66.36,2.05,225.0,21.95,4.445,746.2,0,0.1815043941332721,Normal,Good,-
M05233,Type_07,54.91,2.78,221.4,22.18,4.42,374.0,0,0.18142173686209356,Normal,Good,-
M06242,Type_02,65.18,2.85,215.6,13.89,2.695,72.6,0,0.18104332708711557,Normal,Good,-
M05113,Type_03,69.28,2.54,225.5,20.07,4.073,838.3,0,0.18098495595294026,Normal,Good,-
M03735,Type_21,39.65,2.82,216.2,12.84,2.498,56.0,0,0.18093760175811047,Normal,Good,-
M01040,Type_02,63.37,2.04,216.7,22.1,4.31,179.8,0,0.18080256466118502,Normal,Good,-
M02805,Type_17,63.35,2.28,228.6,19.99,4.113,823.3,0,0.18059880814314147,Normal,Good,-
M06470,Type_02,70.02,1.65,212.3,14.81,2.83,61.5,0,0.18055214466938224,Normal,Good,-
M09965,Type_03,69.23,2.35,216.9,21.75,4.246,520.2,0,0.1804752412498968,Normal,Good,-
M05875,Type_09,56.49,3.54,223.4,20.47,4.116,439.7,0,0.17997223053861103,Normal,Good,-
M04064,Type_18,63.6,1.31,216.4,10.6,2.064,927.4,0,0.17992154168840838,Normal,Good,-
M03102,Type_11,71.51,2.86,218.9,20.35,4.009,597.3,0,0.17985204573835795,Normal,Good,-
M01325,Type_03,46.96,3.1,224.6,20.25,4.093,951.0,0,0.17972316565736282,Normal,Good,-
M08031,Type_16,76.33,1.4,228.2,19.35,3.974,97.6,0,0.17962679755859523,Normal,Good,-
M00411,Type_19,77.98,3.91,210.3,23.21,4.393,379.1,0,0.17962551939510818,Normal,Good,-
M01886,Type_19,64.27,2.43,224.8,19.79,4.004,326.2,0,0.17962393657958034,Normal,Good,-
M04396,Type_24,70.38,1.5,225.4,13.82,2.804,828.1,0,0.1796201677334472,Normal,Good,-
M03982,Type_11,47.52,0.41,220.3,22.03,4.368,435.4,0,0.17955289869503097,Normal,Good,-
M08319,Type_24,50.54,1.53,220.0,12.42,2.459,201.4,0,0.17946942356900222,Normal,Good,-
M03232,Type_18,71.06,3.51,212.2,20.83,3.978,482.8,0,0.17936658864629684,Normal,Good,-
M08989,Type_07,60.35,2.93,225.7,22.43,4.556,813.4,0,0.17931626447412546,Normal,Good,-
M01111,Type_11,63.14,0.45,214.6,22.1,4.268,658.5,0,0.17913243710102744,Normal,Good,-
M02536,Type_11,55.63,3.45,223.2,17.46,3.507,193.9,0,0.1791216858155046,Normal,Good,-
M04154,Type_20,59.1,2.29,228.8,19.86,4.09,375.2,0,0.1790534256081502,Normal,Good,-
M00044,Type_03,67.57,1.89,226.6,16.41,3.347,409.9,0,0.17889121922761117,Normal,Good,-
M08078,Type_14,73.63,3.79,216.6,18.22,3.552,788.0,0,0.17883149824791844,Normal,Good,-
M00103,Type_24,49.66,1.83,217.6,10.94,2.142,816.1,0,0.1788303666966292,Normal,Good,-
M07394,Type_11,79.25,4.44,216.3,11.16,2.173,489.2,0,0.17877879205567365,Normal,Good,-
M07878,Type_21,73.41,3.02,223.1,17.13,3.44,660.9,0,0.17874996816554256,Normal,Good,-
M08157,Type_21,66.83,2.36,228.5,11.56,2.377,168.1,0,0.17868001455218496,Normal,Good,-
M06505,Type_02,46.46,0.47,221.6,21.54,4.296,972.4,0,0.17864800304311548,Normal,Good,-
M07112,Type_18,49.17,0.97,223.0,10.13,2.033,286.6,0,0.17860677121460078,Normal,Good,-
M05882,Type_17,63.54,4.36,210.1,13.67,2.585,361.5,0,0.17855795552629508,Normal,Good,-
M05049,Type_18,45.55,1.57,221.6,11.73,2.339,452.2,0,0.17854901511935772,Normal,Good,-
M01827,Type_24,62.15,1.68,216.9,13.75,2.684,694.5,0,0.17849599219445067,Normal,Good,-
M02583,Type_21,65.33,0.22,227.2,21.71,4.439,757.3,0,0.17847000129117838,Normal,Good,-
M02792,Type_01,64.35,4.09,215.4,20.61,3.995,153.0,0,0.17832583152351983,Normal,Good,-
M04735,Type_17,72.03,2.96,220.7,14.54,2.888,485.3,0,0.17830428424654152,Normal,Good,-
M00323,Type_21,59.51,3.6,217.4,17.45,3.414,91.1,0,0.17809531573562773,Normal,Good,-
M02097,Type_12,59.04,3.92,215.1,19.58,3.79,71.0,0,0.17805995629156918,Normal,Good,-
M03604,Type_15,56.01,1.96,223.9,23.92,4.82,528.5,0,0.17805820857008342,Normal,Good,-
M09590,Type_14,58.09,1.48,216.6,23.92,4.663,258.6,0,0.17785402257197147,Normal,Good,-
M09507,Type_11,58.22,4.19,223.5,16.72,3.363,847.5,0,0.17779326620232072,Normal,Good,-
M07490,Type_24,68.41,3.17,217.2,11.0,2.15,363.4,0,0.17769212972577042,Normal,Good,-
M08640,Type_24,71.1,0.57,218.8,11.44,2.253,542.7,0,0.1776572993963276,Normal,Good,-
M04447,Type_04,74.21,3.0,226.5,20.2,4.118,687.9,0,0.1776227646371065,Normal,Good,-
M08233,Type_06,67.64,4.28,220.5,15.35,3.046,186.8,0,0.17762022386998802,Normal,Good,-
M01222,Type_11,49.46,2.03,223.5,23.47,4.721,791.0,0,0.17760175070980527,Normal,Good,-
M00753,Type_15,64.31,4.4,219.3,15.18,2.996,279.5,0,0.177585842453029,Normal,Good,-
M04941,Type_09,72.92,3.0,221.1,20.51,4.081,416.2,0,0.17747711852596662,Normal,Good,-
M09858,Type_09,48.26,3.46,223.9,21.69,4.371,215.1,0,0.17746689477321798,Normal,Good,-
M09154,Type_17,55.67,2.24,221.6,21.06,4.2,76.7,0,0.17730893728442645,Normal,Good,-
M07168,Type_07,61.18,1.3,218.0,21.91,4.299,682.0,0,0.17729667500438406,Normal,Good,-
M03193,Type_09,33.9,2.85,218.1,14.11,2.77,754.4,0,0.17724789279850545,Normal,Good,-
M06528,Type_17,65.38,1.98,221.0,10.52,2.092,821.9,0,0.17721506200458012,Normal,Good,-
M04006,Type_17,76.83,1.47,230.0,17.01,3.521,594.1,0,0.17711737356185142,Normal,Good,-
M01461,Type_06,59.24,2.9,230.1,18.52,3.835,316.8,0,0.1768805839551322,Normal,Good,-
M05612,Type_19,49.15,2.12,219.8,22.05,4.362,424.1,0,0.17686816612625492,Normal,Good,-
M02891,Type_14,67.96,3.12,226.6,19.21,3.918,435.7,0,0.1768604004375619,Normal,Good,-
M07897,Type_03,67.92,1.81,211.6,21.24,4.045,560.7,0,0.17685119585281192,Normal,Good,-
M03106,Type_02,75.44,2.15,225.4,11.84,2.402,284.6,0,0.17684132739077085,Normal,Good,-
M08501,Type_08,65.31,1.41,221.5,21.93,4.372,93.0,0,0.17676667120180858,Normal,Good,-
M03724,Type_25,73.69,3.09,212.3,19.05,3.64,388.1,0,0.1767648212708947,Normal,Good,-
M01535,Type_19,54.92,2.17,218.5,20.26,3.984,621.8,0,0.1766677327241214,Normal,Good,-
M01863,Type_25,71.7,2.78,212.2,21.33,4.074,378.9,0,0.1766500572726301,Normal,Good,-
M09449,Type_14,78.53,2.13,216.4,19.51,3.8,556.4,0,0.17649537779296628,Normal,Good,-
M00483,Type_04,71.88,3.5,220.5,21.51,4.269,191.0,0,0.1764478781845136,Normal,Good,-
M09005,Type_11,64.3,2.32,228.3,17.13,3.52,809.6,0,0.1764351167991205,Normal,Good,-
M00851,Type_24,77.18,1.83,222.9,13.16,2.64,755.2,0,0.17642697442918856,Normal,Good,-
M07198,Type_03,43.46,3.27,210.2,14.26,2.698,870.8,0,0.17638218837843006,Normal,Good,-
M07085,Type_18,44.82,2.17,217.1,13.86,2.708,699.4,0,0.17632133973324998,Normal,Good,-
M05585,Type_24,57.88,1.75,225.5,12.65,2.567,881.7,0,0.17626134252654488,Normal,Good,-
M05403,Type_24,76.68,0.91,215.6,12.26,2.379,470.4,0,0.17611431174875716,Normal,Good,-
M01979,Type_11,59.81,1.88,216.7,20.74,4.045,772.0,0,0.17605848723977982,Normal,Good,-
M04826,Type_11,52.47,1.59,228.8,20.89,4.302,286.3,0,0.17599508953453694,Normal,Good,-
M09568,Type_14,63.38,3.64,214.9,19.44,3.76,444.2,0,0.17598241079285412,Normal,Good,-
M03565,Type_01,58.55,3.62,220.2,20.27,4.017,193.7,0,0.17584502748163391,Normal,Good,-
M05390,Type_14,71.06,2.99,222.0,16.83,3.363,574.9,0,0.17581018838345502,Normal,Good,-
M05724,Type_14,75.99,4.17,225.1,14.59,2.956,820.6,0,0.1757656761071204,Normal,Good,-
M08737,Type_13,73.65,3.05,209.7,14.25,2.689,992.4,0,0.17573593212183825,Normal,Good,-
M06759,Type_17,73.2,2.19,225.2,15.85,3.212,924.5,0,0.17568059682618004,Normal,Good,-
M07209,Type_11,64.45,1.87,219.0,20.26,3.993,162.8,0,0.17567048570738822,Normal,Good,-
M09566,Type_17,74.12,2.83,225.4,12.94,2.625,303.1,0,0.17559146956062704,Normal,Good,-
M02822,Type_09,75.39,4.42,227.0,13.54,2.766,872.0,0,0.1755865862919017,Normal,Good,-
M05913,Type_18,57.28,1.9,219.0,10.9,2.148,201.1,0,0.17558552561482205,Normal,Good,-
M03446,Type_11,51.25,3.45,219.4,19.4,3.831,237.6,0,0.1755723592927121,Normal,Good,-
M09019,Type_09,68.5,1.81,222.3,20.43,4.087,348.7,0,0.17555714750225948,Normal,Good,-
M04648,Type_12,67.79,2.1,214.1,22.03,4.245,236.7,0,0.17550144718258792,Normal,Good,-
M07929,Type_12,66.54,2.44,215.5,21.95,4.257,610.6,0,0.17547279761656168,Normal,Good,-
M00790,Type_24,44.76,1.18,211.5,11.0,2.094,260.1,0,0.17545529681411054,Normal,Good,-
M08543,Type_19,59.14,1.91,217.7,20.35,3.987,616.3,0,0.17545367712445364,Normal,Good,-
M08537,Type_21,78.79,1.93,217.8,21.09,4.134,590.7,0,0.17530241439814698,Normal,Good,-
M02299,Type_04,80.26,2.57,216.5,12.07,2.352,472.9,0,0.17513965285851282,Normal,Good,-
M04854,Type_09,70.74,0.1,214.0,12.48,2.404,933.3,0,0.17509844193231172,Normal,Good,-
M05986,Type_09,64.85,2.96,220.3,20.13,3.991,292.7,0,0.17506909892725953,Normal,Good,-
M03767,Type_02,63.46,0.56,221.0,14.63,2.91,466.3,0,0.1750394407806108,Normal,Good,-
